id,minN,minE,maxN,maxE,byteOffset,vertexCount
1075,6437316,372464,6443092,379206,2668584,374
1076,6542602,350810,6557540,362248,2671576,266
1077,6390630,390294,6398148,399130,2673704,245
1078,6584002,588038,6587832,593610,2675664,78
1079,6519564,589642,6529236,597776,2676288,105
1080,6553756,623640,6563882,631976,2677128,181
1081,6545578,607662,6564500,619322,2678576,296
1081,6546326,615032,6546718,615658,2680944,12
1081,6543858,615340,6545998,617164,2681040,17
1081,6555330,617754,6555570,617976,2681176,15
1082,6569222,572574,6580400,582514,2681296,222
1083,6552042,631532,6552992,632766,2683072,29
1083,6551172,631906,6552214,632712,2683304,22
1083,6553630,628374,6557890,632914,2683480,124
1083,6554606,631172,6554792,631286,2684472,12
1083,6555892,630104,6556026,630252,2684568,7
1083,6536700,625632,6550696,635226,2684624,233
1084,6537546,593444,6547106,601204,2686488,195
1085,6414974,404764,6423508,414950,2688048,468
1085,6414046,408346,6415560,409846,2691792,21
1085,6419560,409632,6419630,409696,2691960,8
1086,6584210,600752,6597188,613560,2692024,136
1087,6382602,406882,6393274,417192,2693112,280
1087,6386615,401022,6386868,401155,2695352,7
1087,6381810,412600,6382206,413436,2695408,23
1087,6382822,410866,6383044,411226,2695592,22
1088,6558844,582054,6559292,582376,2695768,42
1088,6541702,563226,6562950,585296,2696104,366
1088,6557490,579936,6561092,583210,2699032,78
1089,6510788,337372,6527004,349286,2699656,654
1090,6525240,311256,6551416,333020,2704888,2052
1090,6528866,321068,6529194,321320,2721304,22
1090,6530178,319438,6530680,320916,2721480,31
1091,6413728,413278,6414066,413514,2721728,18
1091,6412612,409884,6420608,417014,2721872,209
1092,6515574,334400,6525656,341750,2723544,382
1093,6397616,379790,6405068,386118,2726600,206
1094,6441528,378090,6442076,378336,2728248,5
1094,6441492,384302,6442520,384884,2728288,143
1094,6442162,383986,6442832,384280,2729432,23
1094,6435090,373934,6439958,377916,2729616,142
1094,6442738,378220,6443092,378430,2730752,6
1094,6442480,384154,6442842,384562,2730800,21
1095,6486598,340302,6500182,350638,2730968,532
1095,6491194,349070,6491390,349332,2735224,31
1096,6850170,424414,6911976,479288,2735472,2024
1097,6999488,476566,7001730,478154,2751664,6
1097,6986618,464687,7008519,481200,2751712,213
1097,6994270,476140,6997502,478056,2753416,53
1097,6991194,445858,6995328,451670,2753840,9
1098,6975162,500434,7002136,534990,2753912,463
1098,6978156,512186,6983168,517340,2757616,22
1098,6994695,511867,6995994,513976,2757792,5
1099,6990310,511118,7028376,552098,2757832,726
1100,7059128,489058,7163384,549064,2763640,571
1101,6943056,351382,6984778,426934,2768208,158
1102,7008519,457878,7026086,479128,2769472,95
1102,7033830,470272,7042686,479356,2770232,100
1102,7061093,433617,7065836,438200,2771032,10
1102,7034082,425732,7036554,428794,2771112,96
1103,6905542,456640,6942152,492286,2771880,750
1105,6955470,497752,6984292,529720,2777880,752
1105,6978156,512186,6983168,517340,2783896,22
1106,6324462,531888,6345290,553962,2784072,687
1106,6339506,532700,6339908,533048,2789568,18
1106,6339562,533268,6340080,533426,2789712,30
1106,6325290,551398,6325812,551872,2789952,18
1106,6325328,551916,6325522,552234,2790096,13
1107,6576586,576774,6587556,592904,2790200,186
1108,6554022,592752,6568066,610628,2791688,225
1108,6560428,593574,6560524,593724,2793488,11
1108,6560222,593568,6560344,593652,2793576,9
1109,6303654,608678,6307136,614446,2793648,110
1110,6518968,603898,6526376,612144,2794528,135
1111,6505216,630280,6528618,651634,2795608,204
1111,6521896,636172,6522928,637222,2797240,22
1111,6525642,631194,6525974,631388,2797416,6
1111,6525572,630914,6525872,631138,2797464,25
1112,6278214,571314,6287016,579988,2797664,173
1113,6332246,569962,6358923,606668,2799048,985
1113,6344320,585370,6351738,592034,2806928,341
1114,6523412,622718,6534006,627652,2809656,148
1115,6533462,590396,6539606,598388,2810840,156
1116,6397948,548254,6410114,559106,2812088,161
1116,6397504,551650,6398512,551958,2813376,19
1117,6424034,558276,6438940,576532,2813528,142
1118,6560040,619420,6560596,619846,2814664,34
1118,6538708,616422,6554710,627502,2814936,186
1118,6560190,619714,6560806,620488,2816424,25
1118,6559636,621040,6560598,622452,2816624,98
1118,6560052,621528,6560204,621650,2817408,10
1118,6560882,620174,6561262,620578,2817488,15
1118,6561212,618337,6561851,619068,2817608,24
1118,6559296,620056,6559714,620416,2817800,12
1118,6561416,620454,6561712,620962,2817896,14
1118,6560640,619290,6560783,619380,2818008,6
1118,6559636,619897,6559967,620068,2818056,8
1119,6515314,572948,6531804,593868,2818120,346
1120,6341702,617424,6360684,629870,2820888,71
1121,6526968,581632,6535162,599952,2821456,322
1122,6316746,563270,6317508,563884,2824032,15
1122,6316040,562336,6317036,563038,2824152,21
1122,6299230,548552,6316350,575274,2824320,755
1123,6425950,397090,6432544,401660,2830360,222
1124,6403732,366906,6416500,379150,2832136,306
1124,6405048,374380,6405418,374562,2834584,19
1124,6404258,375876,6404352,376020,2834736,11
1124,6404214,375868,6404258,375918,2834824,6
1125,6295828,607326,6304026,614582,2834872,117
1126,6395968,365946,6396848,366870,2835808,10
1126,6404258,375876,6404352,376020,2835888,11
1126,6391956,366924,6405366,381570,2835976,422
1126,6404214,375868,6404258,375918,2839352,6
1127,6413688,379086,6420952,388358,2839400,141
1128,6179304,391902,6184640,399584,2840528,216
1129,6139656,383876,6143578,388084,2842256,50
1129,6136322,389342,6136490,389412,2842656,5
1130,6182366,401174,6193694,407844,2842696,206
1131,6142192,394758,6148650,398306,2844344,112
1132,6200418,359696,6204254,364864,2845240,50
1133,6153622,373840,6157698,380554,2845640,92
1134,6134168,386000,6140158,391270,2846376,87
1134,6135524,389124,6136130,389320,2847072,5
1134,6136322,389342,6136490,389412,2847112,5
1135,6991434,547170,6996058,552096,2847152,6
1135,6985798,536982,7032576,584518,2847200,216
1136,6962686,403422,6993710,473276,2848928,486
1136,6981384,463348,6982866,464920,2852816,86
1136,6984020,457216,6984876,458428,2853504,7
1136,6982444,457968,6983796,460622,2853560,15
1136,6984272,454116,6986974,458126,2853680,145
1137,6154332,395126,6164764,406102,2854840,598
1138,7029434,416060,7108084,472652,2859624,1270
1138,7061093,433617,7065836,438200,2869784,10
1139,7064666,451622,7069328,456306,2869864,11
1139,7037520,426890,7043344,432692,2869952,112
1139,7017264,457138,7033990,470998,2870848,53
1140,6955076,481434,6959884,489272,2871272,17
1140,6948414,484460,6953056,487700,2871408,53
1140,6973524,476318,6992592,489636,2871832,206
1140,6989497,483381,6991218,484558,2873480,6
1141,6960314,523196,6990608,545070,2873528,76
1142,6995402,461469,7008519,469760,2874136,42
1142,6999120,465147,6999695,465785,2874472,7
1142,6996438,463248,6998697,464772,2874528,22
1142,6989557,459158,6992351,461637,2874704,68
1142,6990403,461329,6991342,461952,2875248,6
1142,6992060,450728,6996476,455666,2875296,6
1142,6992932,443102,6998234,450694,2875344,178
1142,6995318,455994,6998163,458583,2876768,10
1143,7002458,423036,7031444,439632,2876848,603
1144,6505070,608530,6516014,614304,2881672,425
1144,6506446,613644,6506912,614044,2885072,20
1144,6506958,613672,6507272,613940,2885232,18
1145,6984272,454116,6986974,458126,2885376,145
1145,6982444,457968,6983796,460622,2886536,15
1145,6981384,463348,6982866,464920,2886656,86
1145,6984020,457216,6984876,458428,2887344,7
1145,6958760,437162,6981680,473058,2887400,164
1146,7027118,428942,7032826,435144,2888712,250
1146,7007984,425486,7010634,427546,2890712,17
1146,7003402,431098,7025854,454282,2890848,394
1147,6304144,599852,6306702,602102,2894000,42
1148,6575444,604430,6576130,604832,2894336,27
1148,6571018,598464,6584318,605190,2894552,305
1148,6571842,602468,6571910,602552,2896992,6
1149,6397016,564572,6413620,576804,2897040,214
1150,6589238,609602,6599640,620494,2898752,35
1151,6604378,634194,6618852,641914,2899032,122
1152,6622640,656768,6634338,667008,2900008,286
1152,6626350,669010,6626556,669606,2902296,16
1154,6534570,535406,6560764,566466,2902424,721
1155,6566060,549268,6581628,563648,2908192,147
1156,6536144,644464,6536444,644798,2909368,12
1156,6521896,636172,6522928,637222,2909464,22
1156,6506890,635962,6536906,654372,2909640,233
1157,6525062,593868,6530778,600770,2911504,152
1158,6583136,605686,6590960,614190,2912720,73
1159,6585334,584202,6594466,590468,2913304,155
1160,6534618,585726,6544582,594872,2914544,205
1161,6525642,631194,6525974,631388,2916184,6
1161,6505102,625082,6530294,642710,2916232,298
1161,6525572,630914,6525872,631138,2918616,25
1162,6191146,409152,6198904,419864,2918816,342
1163,6495082,599624,6507720,621146,2921552,187
1164,6144890,376776,6147972,381130,2923048,86
1165,6505964,601950,6516714,610118,2923736,220
1165,6507340,602818,6507792,603156,2925496,12
1166,6173330,421714,6181835,432554,2925592,356
1167,6143474,387202,6148630,390968,2928440,111
1168,6208656,364168,6213414,367674,2929328,64
1169,6175160,379077,6175268,379164,2929840,4
1169,6175344,374514,6178158,379097,2929872,67
1170,6975906,487396,6977502,488962,2930408,17
1170,6997024,479978,6997406,480286,2930544,6
1170,6992530,480812,7001264,488558,2930592,41
1170,7001718,501228,7004342,504686,2930920,6
1171,6219066,359398,6223084,366256,2930968,118
1172,6989154,454116,7004088,465610,2931912,203
1172,6995318,455994,6998163,458583,2933536,10
1172,6999120,465147,6999695,465785,2933616,7
1172,6996438,463248,6998697,464772,2933672,22
1172,6995944,439504,6999270,444073,2933848,141
1173,6171634,380628,6174862,385000,2934976,285
1174,6975058,481192,6995604,501022,2937256,285
1174,6999064,500718,7002544,504438,2939536,5
1174,6941092,504042,6949403,512584,2939576,7
1175,7000322,474982,7051264,527864,2939632,1884
1176,6875314,387782,6908824,446650,2954704,91
1177,6825750,397496,6881834,476172,2955432,1389
1178,7070798,467700,7100012,505230,2966544,506
1178,7094558,479792,7098464,485840,2970592,11
1179,7001398,485808,7015592,510286,2970680,255
1180,6918348,440402,6954922,470732,2972720,69
1180,6938902,447532,6941622,448736,2973272,5
1181,7030968,369416,7108866,426706,2973312,283
1182,6584472,570670,6592888,581028,2975576,224
1183,6506846,636510,6542064,662094,2977368,260
1183,6536144,644464,6536444,644798,2979448,12
1185,6532848,630666,6543466,638692,2979544,72
1187,6572862,618822,6583944,633796,2980120,142
1187,6574268,623810,6574636,624172,2981256,15
1188,6527564,626456,6536718,632138,2981376,197
1189,6203848,363258,6207966,368992,2982952,282
1190,6508204,617130,6525220,630348,2985208,255
1191,6411050,392748,6416894,397500,2987248,258
1192,6173750,375782,6179674,383018,2989312,206
1192,6175160,379077,6175268,379164,2990960,4
1193,6586474,589100,6595102,593752,2990992,109
1193,6592886,592768,6593376,593428,2991864,6
1194,6414214,396026,6421748,404946,2991912,141
1194,6410100,408608,6410436,408998,2993040,7
1195,6195586,379176,6198228,381762,2993096,50
1197,6432284,336912,6444822,348778,2993496,299
1197,6434276,346524,6435818,347656,2995888,22
1197,6436098,346762,6437836,348140,2996064,20
1198,6227920,355000,6234708,361740,2996224,65
1199,6344390,384814,6362094,396894,2996744,833
1199,6347970,387178,6348192,387438,3003408,16
1200,6160102,406750,6166612,414188,3003536,467
1201,6534166,321650,6552990,336120,3007272,564
1203,6378588,349068,6391292,360092,3011784,413
1203,6380800,349868,6381506,350564,3015088,30
1204,6148696,367990,6151294,376268,3015328,72
1205,6421244,408208,6426780,417346,3015904,235
1205,6424078,414230,6424324,414430,3017784,12
1206,6163162,390060,6167916,396382,3017880,146
1207,6381296,407842,6381562,408056,3019048,6
1207,6379506,403362,6387112,408034,3019096,96
1208,6205084,368710,6212262,377384,3019864,167
1209,6951694,537598,6988246,576184,3021200,404
1210,6433786,382532,6443230,392026,3024432,239
1210,6433330,388166,6433474,388320,3026344,6
1210,6431544,387766,6431672,387952,3026392,7
1211,6135744,385756,6138878,388094,3026448,51
1212,6433392,394264,6433450,394312,3026856,6
1212,6423552,384378,6432206,392400,3026904,205
1212,6425034,385750,6425364,386180,3028544,13
1212,6425146,386214,6426382,387326,3028648,48
1213,7022816,486994,7051872,519168,3029032,1313
1214,6978754,534990,6996058,573228,3039536,459
1215,7070580,437272,7141662,498840,3043208,466
1215,7122606,467380,7130582,479100,3046936,7
1215,7094558,479792,7098464,485840,3046992,11
1216,6894778,390492,6954876,441934,3047080,106
1217,7024328,500936,7074868,543144,3047928,639
1218,6983904,403422,7017992,468572,3053040,470
1218,6995282,464434,6996489,465248,3056800,6
1219,6957244,472066,6987650,490654,3056848,122
1219,6939908,482042,6956662,495724,3057824,185
1220,7047344,492998,7083158,512382,3059304,142
1221,6527730,567134,6527962,567422,3060440,8
1221,6522060,565440,6542606,582788,3060504,344
1221,6533906,566854,6535402,569782,3063256,52
1221,6533146,569624,6534216,571230,3063672,8
1221,6529558,568604,6529712,568738,3063736,11
1222,6515094,591788,6522756,609120,3063824,183
1223,6571888,585138,6579412,595330,3065288,182
1224,6528132,617970,6533118,623852,3066744,103
1224,6531092,621242,6531400,621576,3067568,12
1225,6557490,579936,6561092,583210,3067664,78
1225,6558844,582054,6559292,582376,3068288,42
1225,6540468,572314,6550992,590204,3068624,379
1226,6521184,607140,6536236,615262,3071656,121
1227,6168102,392402,6172986,399666,3072624,126
1228,6580060,572132,6585398,578038,3073632,82
1229,6355374,342616,6364704,351072,3074288,291
1230,6186114,376442,6190624,380356,3076616,344
1231,6522364,612084,6532120,623794,3079368,218
1232,6421894,363340,6428674,368268,3081112,101
1233,6139194,387496,6144504,392158,3081920,100
1234,6535144,607520,6545172,619100,3082720,94
1235,6359254,371950,6370104,382302,3083472,429
1236,6147844,391044,6158088,404154,3086904,348
1237,6503482,348308,6518266,359414,3089688,535
1237,6507598,347860,6507928,348694,3093968,18
1238,6206402,361560,6210620,369854,3094112,141
1239,6420952,358834,6432104,366286,3095240,298
1240,6163640,375228,6170056,382702,3097624,214
1241,6444630,322452,6466588,337388,3099336,509
1242,6156080,366346,6159614,375172,3103408,117
1243,6384840,387106,6394088,393554,3104344,222
1243,6393504,389638,6393732,389704,3106120,13
1243,6393532,389374,6393712,389506,3106224,17
1244,6167572,385244,6169820,388706,3106360,29
1245,6437448,381980,6443324,387876,3106592,251
1246,6233936,341020,6243880,353376,3108600,27
1247,7045570,450970,7084750,497496,3108816,851
1248,6994718,468572,7011518,483642,3115624,54
1248,6999488,476566,7001730,478154,3116056,6
1248,6997024,479978,6997406,480286,3116104,6
1248,6994270,476140,6997502,478056,3116152,53
1248,6991646,479328,6993618,481200,3116576,11
1248,7006337,484033,7010642,488606,3116664,15
1248,7002146,497960,7005202,505458,3116784,6
1249,6407690,345176,6420862,356148,3116832,146
1250,6145942,422810,6149816,427156,3118000,88
1251,7127906,435550,7221876,524796,3118704,983
1251,7122606,467380,7130582,479100,3126568,7
1252,6374828,346532,6375626,346884,3126624,91
1252,6375358,346676,6376066,347980,3127352,15
1252,6371388,347950,6381824,358236,3127472,587
1252,6373140,349036,6373338,349320,3132168,6
1252,6374848,346974,6375004,347206,3132216,17
1252,6374140,348018,6374286,348158,3132352,23
1253,6965120,570840,7001630,601424,3132536,129
1255,6556868,566994,6571538,581742,3133568,167
1255,6564742,579332,6564972,579628,3134904,6
1255,6564644,579692,6564826,580098,3134952,8
1255,6563198,582224,6563456,582494,3135016,12
1255,6562930,582798,6563206,582938,3135112,10
1255,6565426,581426,6565512,581528,3135192,5
1256,6512560,613164,6516630,621778,3135232,67
1257,6520718,597096,6526652,605132,3135768,98
1258,6548110,583310,6563442,597626,3136552,308
1259,6574216,624680,6574396,624822,3139016,9
1259,6573934,624790,6574174,624976,3139088,10
1259,6571132,622216,6574900,626772,3139168,91
1259,6567370,626418,6567528,626580,3139896,9
1259,6570648,626616,6571226,627122,3139968,10
1259,6566624,624208,6570162,629754,3140048,141
1260,6527426,627874,6537264,637856,3141176,196
1261,6453696,335936,6465360,346414,3142744,629
1262,6565184,604516,6579204,615118,3147776,301
1262,6578792,611528,6579144,611846,3150184,9
1263,6169444,385788,6172382,388988,3150256,99
1263,6171726,384792,6172794,385868,3151048,25
1264,6567942,381108,6578888,396044,3151248,170
1265,6222064,355786,6228442,364914,3152608,236
1266,6145280,411042,6151540,416308,3154496,198
1267,6710354,374818,6751616,408700,3156080,859
1268,6230830,350590,6238094,357704,3162952,68
1268,6224832,352634,6227314,355874,3163496,39
1268,6234266,350364,6234680,351562,3163808,9
1269,6603908,371354,6628766,392540,3163880,1238
